VisitID,UserID,SessionID,PageURL,ReferrerURL,Timestamp,Country,Browser,OperatingSystem,DeviceType,PageLoadTime,PageResponseTime,Clicks,SessionDuration,PageViews,Conversion,BounceRate,CampaignSource,AdClicks,Revenue
1157,1871,16913,http://thomas.info/,http://hunt-peters.info/,2024-02-07 04:42:08,Falkland Islands (Malvinas),Safari,Linux,Tablet,6.05,1283,8,2336,14,0,1,Facebook,8,2.38
1158,1566,78903,https://www.jones-garcia.com/,http://www.gray-greene.com/,2024-05-11 06:17:38,Albania,Firefox,Android,Tablet,9.1,1785,5,3277,18,0,0,Facebook,6,102.32
1159,237,66201,http://www.blake.com/,http://matthews-gray.com/,2024-05-26 18:54:57,Tokelau,Safari,Windows,Desktop,6.35,132,13,1904,7,1,0,LinkedIn,9,349.4
1160,1320,80376,https://www.hoffman.com/,http://reyes.com/,2024-03-03 22:40:18,Philippines,Safari,Android,Mobile,6.26,693,19,1888,36,1,0,Google,7,345.02
1161,1696,80195,https://martin-carr.biz/,http://henson-kim.com/,2024-04-20 12:59:50,Saint Martin,Firefox,iOS,Tablet,9.58,262,9,3551,40,0,1,Twitter,6,249.15
1162,750,54625,http://www.anderson-smith.com/,http://maynard-shaw.biz/,2024-07-03 04:01:16,Somalia,Chrome,Windows,Desktop,5.18,1685,10,762,15,1,1,Facebook,0,428.11
1163,1853,76998,http://walker-washington.com/,https://www.rojas.com/,2024-07-15 11:11:21,Benin,Firefox,iOS,Desktop,4.35,358,5,2772,38,0,1,Google,9,189.41
1164,1131,15000,http://www.greene.net/,http://wells.com/,2024-06-21 18:28:13,Japan,Opera,Windows,Tablet,2.84,701,12,527,40,1,0,Instagram,0,294.21
1165,312,79674,https://www.garcia.com/,https://www.wilson.info/,2024-05-04 03:52:14,Cote d'Ivoire,Chrome,Android,Desktop,0.63,1687,6,711,48,0,1,Instagram,7,490.24
1166,255,82234,http://mason-webster.com/,https://www.huber.com/,2024-07-03 06:21:17,Paraguay,Safari,Windows,Mobile,5.32,443,13,3376,43,0,0,Google,3,447.22
1167,1427,88963,https://www.oliver-thomas.com/,https://montgomery.com/,2024-07-17 12:21:04,Mexico,Safari,iOS,Desktop,7.3,491,16,2172,25,0,0,Twitter,2,277.9
1168,669,98787,http://www.wright-walters.com/,http://ross.com/,2024-02-08 19:23:31,Vietnam,Safari,Linux,Tablet,1.64,1538,17,1965,7,0,0,LinkedIn,6,190.84
1169,1627,91682,http://elliott.biz/,http://cervantes.com/,2024-01-05 09:57:19,Guam,Edge,Linux,Desktop,4.35,1449,0,1533,34,0,1,LinkedIn,5,156.6
1170,1041,34941,http://thomas-young.com/,http://www.mosley.info/,2024-07-12 06:28:25,Gabon,Opera,Android,Desktop,5.42,1869,4,1379,47,0,1,Google,4,133.34
1171,1094,89506,https://jones.com/,http://rodriguez.com/,2024-01-13 22:29:30,Falkland Islands (Malvinas),Firefox,Mac OS,Tablet,8.35,1347,3,3234,34,0,1,Google,6,147.66
1172,33,14326,https://www.flowers.com/,http://solomon.com/,2024-07-24 08:10:30,Turkey,Opera,Android,Tablet,4.6,1626,5,1485,14,0,0,Facebook,7,58.64
1173,629,56593,https://wells.com/,http://watson.org/,2024-04-05 22:31:18,Saint Helena,Edge,iOS,Tablet,6.42,725,9,2019,41,0,0,Instagram,8,1.04
1174,284,61559,http://pham.net/,http://robinson.com/,2024-04-27 14:23:52,Madagascar,Chrome,iOS,Desktop,2.43,1849,19,1784,9,0,1,Twitter,6,278.22
1175,1638,15984,http://graham.com/,http://williams.org/,2024-03-24 19:16:55,Costa Rica,Firefox,Mac OS,Mobile,4.82,1571,18,1,44,0,1,Google,8,403.51
1176,1134,14081,http://www.brennan.com/,https://www.mason.com/,2024-03-02 11:21:21,Venezuela,Chrome,Mac OS,Desktop,6.53,961,1,965,22,1,1,Google,2,46.82
1177,1237,4192,http://snyder.com/,http://olson.info/,2024-03-22 08:11:58,Kazakhstan,Opera,Mac OS,Mobile,4.17,1301,4,96,1,1,1,Google,7,16.71
1178,1158,71327,https://miller-herrera.com/,https://anderson.com/,2024-04-15 13:13:29,Suriname,Safari,Mac OS,Tablet,9.93,1672,13,677,49,0,1,Google,0,89.39
1179,1529,4723,http://gordon.com/,http://www.sellers.org/,2024-07-13 18:28:54,South Georgia and the South Sandwich Islands,Chrome,Windows,Tablet,6.93,209,10,1958,29,1,1,Facebook,9,476.1
1180,428,86616,https://summers-myers.com/,https://www.lucas.com/,2024-04-20 01:43:47,Comoros,Firefox,Windows,Desktop,2.7,278,18,1988,12,0,0,Instagram,5,249.27
1181,1185,15859,http://www.scott.com/,https://haley-reed.com/,2024-07-24 20:53:43,Tunisia,Chrome,Linux,Desktop,2.43,777,3,2516,7,0,0,LinkedIn,9,278.19
1182,1289,56098,http://www.shaffer.com/,http://www.hernandez.com/,2024-05-29 04:49:12,Bangladesh,Chrome,Windows,Tablet,0.14,375,18,556,17,0,0,Instagram,3,151.99
1183,768,90442,https://www.cunningham.com/,https://lyons-quinn.com/,2024-05-05 19:12:59,Tanzania,Edge,Linux,Desktop,0.27,1116,16,2518,14,0,1,Facebook,9,143.23
1184,1696,45126,http://www.lynn.biz/,http://bennett-moore.info/,2024-04-22 17:03:34,Burkina Faso,Chrome,Mac OS,Desktop,9.77,864,5,2252,45,1,1,Facebook,2,188.25
1185,1206,43491,http://www.richardson.net/,https://thompson.org/,2024-03-19 18:36:02,Myanmar,Chrome,Linux,Mobile,1.33,520,16,2302,9,1,0,LinkedIn,4,8.25
1186,1056,91236,https://smith-smith.org/,https://valencia.biz/,2024-01-15 13:53:39,United States of America,Safari,Android,Desktop,0.83,199,7,3281,6,1,0,Google,0,367.12
1187,988,41683,http://smith-koch.info/,http://www.jacobs-nelson.com/,2024-05-01 06:22:06,Qatar,Firefox,iOS,Tablet,6.39,1064,6,3461,14,0,0,Instagram,9,140.18
1188,442,27546,https://fields-williams.biz/,https://www.hensley.com/,2024-07-10 19:51:30,Australia,Safari,Windows,Tablet,7.99,160,2,361,15,0,0,Facebook,7,249.78
1189,62,14598,http://hines.biz/,https://smith.org/,2024-02-25 06:41:18,Tokelau,Firefox,iOS,Mobile,1.59,876,19,2470,7,0,0,Facebook,3,80.04
1190,473,98093,https://www.nunez-peck.com/,http://www.reeves.com/,2024-06-03 16:17:01,Cote d'Ivoire,Opera,iOS,Tablet,8.27,1184,2,3395,21,0,1,Twitter,7,302.48
1191,1203,11781,http://www.chavez-mendoza.com/,https://www.jones-george.com/,2024-07-19 17:39:24,Mongolia,Firefox,Windows,Mobile,9.63,1157,7,1078,33,1,1,Google,3,297.24
1192,1241,52914,http://www.rose.com/,http://www.weaver.com/,2024-05-18 03:02:58,Turkmenistan,Edge,iOS,Desktop,8.23,936,19,2882,19,0,1,LinkedIn,6,226.48
1193,292,82270,https://www.cherry.com/,https://www.clements-taylor.biz/,2024-01-07 09:28:09,Estonia,Chrome,Linux,Mobile,0.63,739,15,2966,46,1,0,Facebook,7,387.05
1194,1117,9869,https://www.gallagher.net/,http://welch.info/,2024-03-12 04:12:58,Canada,Safari,Windows,Desktop,4.33,1360,2,3440,32,0,0,Twitter,8,378.29
1195,319,93367,https://www.scott-rose.com/,http://mason.biz/,2024-06-14 10:54:33,Mexico,Opera,Mac OS,Mobile,2.35,1841,17,1538,47,0,0,Instagram,8,93.24
1196,1557,39969,https://www.casey.com/,https://www.taylor-harris.com/,2024-05-26 22:33:01,New Caledonia,Opera,iOS,Tablet,6.27,278,1,1730,48,1,0,LinkedIn,8,484.35
1197,1759,69874,http://www.keller.info/,https://www.flores.biz/,2024-03-13 06:42:22,Cayman Islands,Safari,Windows,Tablet,1.36,1249,5,2233,41,1,0,Google,0,364.83
1198,952,71093,http://chambers-monroe.com/,http://taylor-ferrell.com/,2024-06-23 06:22:44,Azerbaijan,Safari,Linux,Tablet,7.1,1491,3,6,39,1,0,Facebook,7,20.04
1199,1839,31442,http://cruz.org/,https://www.montgomery-schaefer.com/,2024-06-09 16:01:36,Greenland,Chrome,iOS,Mobile,6.88,637,18,166,28,1,0,Google,6,95.77
1200,1493,95761,https://garcia-hill.com/,https://www.cordova-hayes.net/,2024-03-29 18:18:36,Lesotho,Chrome,Windows,Mobile,4.03,1485,19,176,27,0,0,LinkedIn,1,371.81
1201,627,8815,https://www.walker.info/,https://www.williams.com/,2024-01-11 09:29:37,Turkey,Edge,Android,Desktop,6.76,1877,1,2625,11,1,0,Google,8,52.59
1202,140,28856,http://gonzalez.com/,https://kelley.com/,2024-03-01 18:44:17,Portugal,Safari,Linux,Tablet,5.91,1056,3,3014,10,1,0,Instagram,3,172.53
1203,380,11288,https://www.tran-norris.org/,http://www.hall.info/,2024-01-11 21:51:19,Zimbabwe,Firefox,Mac OS,Desktop,8.7,715,13,1486,13,1,1,LinkedIn,4,280.45
1204,1837,6401,https://baker.com/,https://bush.com/,2024-05-17 18:13:29,Hong Kong,Edge,Android,Mobile,6.9,1691,8,446,6,1,0,Google,2,251.65
1205,1989,89746,https://rodriguez.com/,https://miles-avila.com/,2024-03-07 01:21:23,Senegal,Safari,Windows,Desktop,6.28,1141,7,3439,8,1,1,Facebook,5,36.73
1206,217,46728,https://zhang.biz/,http://www.powell.org/,2024-03-14 19:00:50,Germany,Edge,Mac OS,Tablet,5.9,1592,6,2599,47,0,1,Instagram,0,376.08
1207,1869,61102,https://roberts.biz/,http://obrien.com/,2024-01-17 02:27:40,France,Edge,Linux,Desktop,3.73,1560,8,3051,5,0,0,Instagram,5,308.58
1208,50,60898,http://www.perez.com/,http://burnett-jones.com/,2024-06-03 05:21:52,Ireland,Opera,iOS,Tablet,9.88,1508,3,2300,30,0,1,LinkedIn,5,215.22
1209,636,80426,http://lopez-kelly.net/,https://sawyer.info/,2024-06-20 19:02:24,Comoros,Chrome,Windows,Desktop,5.36,676,9,309,27,0,0,Google,4,160.24
1210,1047,81219,https://johnson.org/,http://ramirez.com/,2024-01-01 13:46:26,Afghanistan,Opera,Mac OS,Mobile,6.03,719,7,1571,40,0,1,Google,5,172.23
1211,1125,52488,https://www.swanson-martinez.com/,http://marshall.com/,2024-01-04 10:06:04,Saint Pierre and Miquelon,Opera,Mac OS,Desktop,4.6,743,3,3559,1,1,0,Instagram,5,292.61
1212,1202,86092,https://wells.info/,http://www.shaffer.info/,2024-07-02 21:26:44,Slovakia (Slovak Republic),Chrome,Mac OS,Desktop,4.35,464,13,866,5,0,1,Facebook,3,192.22
1213,612,47966,http://smith-johnson.com/,http://wagner.com/,2024-07-12 02:38:14,Andorra,Edge,Linux,Desktop,5.82,1602,5,1592,17,1,1,Facebook,6,398.85
1214,433,61017,http://reynolds-hoover.info/,https://www.lane.biz/,2024-02-17 10:17:55,Jordan,Edge,iOS,Tablet,7.64,928,4,2647,9,1,1,Twitter,0,395.3
1215,1395,77987,http://www.murphy.com/,https://davenport.com/,2024-07-21 20:36:49,Azerbaijan,Opera,Android,Tablet,6.1,1514,1,3547,23,1,1,Facebook,3,458.83
1216,267,97204,https://www.lee-huber.biz/,http://anthony.biz/,2024-07-03 15:44:51,Canada,Opera,iOS,Tablet,8.59,1163,13,1764,41,1,0,Twitter,2,279.12
1217,172,33835,http://www.snyder.com/,https://www.chambers.com/,2024-01-30 04:58:41,Qatar,Edge,Linux,Mobile,5.82,1413,15,668,1,0,0,Facebook,5,165.72
1218,596,59621,https://www.parrish.info/,http://escobar.org/,2024-04-26 07:09:47,Turks and Caicos Islands,Edge,iOS,Desktop,5.31,1812,8,3458,37,1,0,Instagram,2,120.14
1219,141,92666,https://lowe.info/,http://www.watts.info/,2024-04-29 03:13:11,Senegal,Firefox,iOS,Desktop,5.12,625,10,1513,18,1,1,Twitter,1,53.09
1220,777,46697,http://harmon-martin.net/,https://www.davis.net/,2024-05-09 05:32:33,Luxembourg,Safari,Linux,Desktop,7.18,1835,2,3001,31,0,0,LinkedIn,6,220.1
1221,1488,31399,http://www.baldwin.com/,http://www.moreno-jones.net/,2024-05-16 16:39:50,Netherlands,Edge,iOS,Desktop,2.1,670,12,1134,46,0,0,Instagram,1,244.07
1222,1302,34441,http://www.burns.com/,https://www.montgomery-williams.com/,2024-04-25 04:19:51,United Kingdom,Firefox,Android,Mobile,5.54,852,8,248,40,1,1,Instagram,2,279.98
1223,1287,39998,http://petersen.info/,http://www.coleman.info/,2024-01-15 17:29:12,Ghana,Edge,iOS,Tablet,4.48,1189,12,2945,41,0,0,Instagram,4,160.68
1224,1632,59043,https://larson.info/,https://www.miller-benitez.org/,2024-04-18 01:15:16,Nauru,Edge,Mac OS,Mobile,4.93,536,5,3568,45,1,0,LinkedIn,5,364.18
1225,1018,89722,https://marquez.com/,https://www.vazquez.com/,2024-02-01 18:50:06,Iceland,Opera,Mac OS,Tablet,5.36,282,13,1234,25,1,0,Facebook,1,244.8
1226,1568,21217,https://www.little.info/,http://www.huff-smith.info/,2024-01-15 17:50:21,Colombia,Chrome,Mac OS,Tablet,8.96,1159,13,211,2,1,1,Google,4,200.73
1227,1372,21267,https://www.watkins.com/,http://www.allen.com/,2024-05-04 16:23:42,Afghanistan,Safari,Linux,Tablet,3.57,1727,3,1376,26,0,0,LinkedIn,8,239.57
1228,1508,75460,http://www.lopez.biz/,https://www.bailey-callahan.com/,2024-03-21 02:27:26,Japan,Opera,Mac OS,Desktop,6.71,1896,0,1724,35,0,0,Twitter,5,42.28
1229,842,22757,http://kerr.com/,https://hogan-lowe.com/,2024-06-12 17:22:56,Canada,Chrome,Linux,Tablet,3.71,1820,8,1160,25,1,1,Facebook,3,214.68
1230,565,50334,http://howe.biz/,https://www.nguyen-daniel.net/,2024-07-04 10:14:53,Norfolk Island,Chrome,iOS,Mobile,7.65,827,16,1419,29,1,1,Google,5,154.26
1231,1632,58567,http://fox.com/,https://www.garrison-hall.com/,2024-06-22 09:15:30,Guernsey,Opera,iOS,Mobile,5.37,1057,19,2629,29,0,0,Facebook,7,62.51
1232,887,95884,https://johnson.biz/,http://www.johnson.info/,2024-02-04 09:56:37,Honduras,Opera,Android,Tablet,2.3,657,18,3289,35,1,1,Google,0,43.4
1233,1970,50990,https://estes.biz/,https://mercer.com/,2024-02-21 14:24:08,Somalia,Firefox,Windows,Tablet,8.08,1784,3,71,10,0,1,Google,0,324.85
1234,1480,90502,http://www.jennings-best.com/,https://carter.com/,2024-03-09 21:15:02,Burkina Faso,Opera,Android,Tablet,7.94,576,19,2031,14,0,0,Facebook,6,429.69
1235,371,84602,http://gonzales.com/,http://www.burton.info/,2024-06-06 05:26:00,Uganda,Safari,Windows,Tablet,4.95,129,1,416,33,1,1,Facebook,6,54.57
1236,117,31985,https://nelson-boyd.com/,https://schultz.com/,2024-03-25 11:06:38,Vanuatu,Firefox,Linux,Mobile,5.69,445,7,2255,28,1,1,Facebook,4,134.85
1237,874,21564,https://carter-estes.info/,http://www.johnson.info/,2024-06-16 09:56:54,Grenada,Firefox,Android,Mobile,2.94,1640,5,1216,28,0,0,Instagram,7,251.7
1238,423,47563,https://www.vargas-garrett.com/,http://www.snyder.info/,2024-01-12 21:33:31,Turkey,Opera,Android,Tablet,2.32,1227,16,678,41,1,0,Google,7,446.91
1239,1211,16045,http://moore.biz/,https://www.smith.org/,2024-03-10 10:11:19,Djibouti,Opera,Linux,Desktop,0.17,1421,10,1785,17,0,1,Twitter,1,341.98
1240,623,57640,https://palmer.org/,https://decker-stewart.biz/,2024-05-18 05:24:08,Lesotho,Safari,Windows,Desktop,9.11,802,6,553,34,0,0,Instagram,9,15.09
1241,1620,78840,https://davis-hickman.net/,https://www.huffman.net/,2024-01-02 14:59:40,Malawi,Safari,Linux,Mobile,3.28,217,18,1639,1,1,1,Google,1,355.36
1242,671,80320,http://martin.com/,https://www.williams.net/,2024-02-19 21:20:13,Tuvalu,Opera,iOS,Desktop,5.68,454,10,3070,18,0,1,Google,2,199.22
1243,484,4569,http://www.burton.com/,https://www.foster.info/,2024-07-23 20:47:57,Chad,Opera,Mac OS,Tablet,5.93,914,19,2941,10,1,1,Google,7,389.37
1244,142,19205,http://shaffer.com/,https://www.parks.com/,2024-02-28 02:36:52,Ghana,Opera,Windows,Desktop,0.29,112,2,2426,30,0,1,Facebook,0,242.01
1245,1731,7589,https://www.peters-monroe.com/,http://www.choi-adams.biz/,2024-02-20 19:39:18,Belize,Chrome,Android,Desktop,3.06,833,16,884,48,1,1,Facebook,4,429.68
1246,16,43060,http://www.washington.info/,https://ramirez-williams.com/,2024-05-29 22:59:10,Central African Republic,Opera,Linux,Mobile,5.61,685,10,3417,18,0,0,Google,8,455.62
1247,4,98252,https://holmes.com/,https://www.jarvis.com/,2024-05-11 16:38:59,Dominica,Opera,Windows,Tablet,3.48,1265,8,3559,12,1,0,Facebook,0,258.77
1248,104,75144,http://www.mendoza-green.info/,http://kelley.com/,2024-03-18 18:13:16,Vietnam,Safari,Windows,Mobile,4.04,1144,14,1043,9,1,1,Twitter,7,34.18
1249,1400,57695,https://www.baird.com/,https://hogan.com/,2024-01-17 20:56:17,Philippines,Firefox,Windows,Tablet,9.36,1315,19,3145,13,0,0,Google,6,283.02
1250,1822,3932,http://www.james.com/,https://rose.biz/,2024-02-04 03:13:17,Reunion,Edge,Windows,Mobile,3.16,1861,16,188,7,1,0,Facebook,7,270.86
1251,400,71423,https://www.miller.com/,http://www.newman.org/,2024-07-15 11:55:15,Slovenia,Safari,Linux,Mobile,3.85,188,16,2422,10,1,1,Facebook,6,200.98
1252,1991,91012,http://roth.info/,https://www.arias-martin.com/,2024-07-02 18:29:23,Bahamas,Chrome,Windows,Mobile,1.37,522,12,2969,33,1,1,Instagram,1,42.98
1253,1210,17750,https://www.smith.net/,http://montoya.com/,2024-04-14 23:10:26,Sao Tome and Principe,Opera,Mac OS,Tablet,2.16,1716,13,3065,31,0,0,Instagram,9,135.97
1254,1653,30835,https://www.jones.com/,http://kelly.com/,2024-04-21 05:26:08,American Samoa,Firefox,Mac OS,Tablet,8.09,1238,7,2102,13,0,0,Google,1,466.62
1255,1457,88165,http://martin-carrillo.com/,http://www.taylor.com/,2024-04-08 11:55:32,Christmas Island,Firefox,Mac OS,Mobile,2.86,1922,6,559,35,0,0,Twitter,3,292.26
1256,318,6419,https://holmes.com/,https://peterson-hill.com/,2024-05-21 09:02:29,Guadeloupe,Edge,Windows,Mobile,3.1,507,7,217,14,1,1,Google,3,386.69
1257,399,61384,http://rivera-wood.org/,https://baldwin.com/,2024-01-07 00:58:08,Wallis and Futuna,Firefox,iOS,Mobile,6.09,413,5,222,33,0,1,Twitter,2,195.57
1258,1905,43941,https://fisher.biz/,http://morales.net/,2024-06-24 18:43:04,Mongolia,Chrome,Windows,Mobile,3.37,1673,5,1958,47,1,1,LinkedIn,1,83.44
1259,1837,70758,https://odonnell-wilson.net/,https://www.grant.info/,2024-03-31 17:31:52,Australia,Safari,Windows,Desktop,0.16,1987,2,3329,8,0,0,Instagram,1,121.21
1260,88,28552,http://powers-bartlett.com/,https://harris.net/,2024-01-08 04:59:19,Fiji,Firefox,Linux,Mobile,7.45,463,5,3569,13,1,0,Facebook,8,279.63
1261,1748,98689,https://green.com/,http://daniels-henson.com/,2024-01-13 00:33:10,Hong Kong,Edge,Android,Tablet,1.82,1647,0,3483,16,1,1,Facebook,4,409.12
1262,904,63421,https://stevens.com/,https://durham.org/,2024-05-13 10:27:54,Tuvalu,Safari,Windows,Mobile,6.57,1187,18,1057,36,1,0,Instagram,4,167.58
1263,219,94253,https://nguyen-mcneil.com/,http://www.davis-lopez.org/,2024-03-04 09:37:38,French Guiana,Firefox,Android,Mobile,1.73,405,0,3226,49,0,1,LinkedIn,7,387.35
1264,1369,24562,http://wright.info/,http://li-herring.com/,2024-05-04 18:50:20,Eritrea,Firefox,Windows,Tablet,5.4,1127,19,187,14,0,0,Twitter,9,153.74
1265,95,10464,https://www.higgins.com/,http://www.brown.com/,2024-01-30 00:01:25,Sudan,Opera,iOS,Mobile,3.11,1140,9,904,45,1,1,Twitter,9,226.24
1266,1387,40240,https://lopez.net/,http://lopez.com/,2024-01-09 16:22:30,Greenland,Safari,Mac OS,Desktop,5.15,229,13,896,40,0,0,Instagram,6,400.99
1267,1515,23307,http://peterson.com/,http://guerrero.com/,2024-03-12 20:19:12,Austria,Chrome,iOS,Desktop,2.32,630,8,2268,46,1,0,Instagram,3,314.12
1268,35,42028,https://www.oconnell.info/,http://www.baird-robinson.com/,2024-02-28 19:58:10,Malta,Chrome,Linux,Mobile,7.62,761,17,2065,24,1,0,Twitter,7,21.65
1269,1168,80447,https://www.johnson-green.com/,http://baker.biz/,2024-03-19 09:48:11,Malaysia,Chrome,Windows,Tablet,9.97,651,15,110,19,1,0,Google,4,124.62
1270,802,97420,https://long-arias.com/,https://www.williams-gonzalez.net/,2024-02-19 19:26:00,Korea,Firefox,Android,Desktop,3.06,1169,19,556,42,1,0,LinkedIn,2,467.26
1271,150,23035,https://nunez-jones.net/,https://www.moon.com/,2024-04-23 11:29:41,Argentina,Safari,Android,Desktop,1.84,569,4,1396,27,0,1,LinkedIn,4,153.78
1272,760,71778,https://dorsey.com/,http://www.macdonald.com/,2024-03-23 14:25:29,Belize,Chrome,Android,Mobile,7.64,1859,10,3055,43,1,0,LinkedIn,9,41.11
1273,835,18949,https://www.newman.info/,http://green.com/,2024-01-12 10:40:52,San Marino,Safari,Android,Tablet,7.33,685,8,3465,12,1,0,Instagram,6,216.7
1274,626,67390,https://garrison.com/,http://www.west.com/,2024-01-30 10:24:18,French Guiana,Edge,Windows,Mobile,3.37,1571,8,2430,24,0,1,Facebook,3,299.48
1275,1579,56550,https://www.blake-stevenson.com/,http://www.phillips.biz/,2024-01-13 05:37:06,Holy See (Vatican City State),Safari,iOS,Tablet,8.07,665,19,2939,6,1,1,Facebook,7,316.92
1276,404,85472,https://www.carter-taylor.com/,https://www.taylor-snyder.com/,2024-02-24 11:29:54,Syrian Arab Republic,Opera,Windows,Mobile,9.03,727,10,3413,27,1,1,LinkedIn,1,327.65
1277,1807,70115,https://lynch-bonilla.net/,http://www.wilcox.com/,2024-07-12 15:57:56,Guadeloupe,Firefox,Android,Mobile,1.44,1737,10,1772,3,1,1,Google,5,363.8
1278,1364,63523,http://short.com/,http://www.escobar-manning.net/,2024-05-05 17:33:08,Fiji,Firefox,Mac OS,Desktop,8.24,1375,7,3090,10,0,1,LinkedIn,2,226.1
1279,1879,44821,http://carson.com/,https://www.becker-garcia.com/,2024-07-13 04:26:08,United States of America,Chrome,Linux,Mobile,8.94,365,1,3123,40,1,0,Facebook,5,185.58
1280,1197,33813,https://day-morales.biz/,https://hammond.com/,2024-02-15 11:01:20,Costa Rica,Opera,Linux,Desktop,6.23,1796,19,1157,23,1,1,Facebook,7,97.69
1281,1777,11893,https://www.blankenship.com/,http://saunders.org/,2024-01-29 14:36:58,Cuba,Chrome,Android,Mobile,3.89,1176,4,3285,16,0,0,LinkedIn,2,175.44
1282,291,97614,https://www.lindsey-brooks.com/,https://www.roberts.com/,2024-02-09 23:51:41,Venezuela,Opera,iOS,Tablet,8.41,419,9,2658,19,0,1,Instagram,9,342.65
1283,1380,20987,https://schwartz.com/,https://www.wolf.com/,2024-06-05 06:16:23,Saint Pierre and Miquelon,Firefox,Android,Desktop,3.43,1371,18,908,6,0,1,Facebook,9,400.51
1284,1754,32227,http://sandoval.net/,https://www.cruz-drake.com/,2024-07-23 07:17:07,Guinea,Opera,Mac OS,Mobile,5.66,714,17,402,25,1,0,Facebook,4,375.43
1285,420,16980,http://www.mcguire.com/,https://yang.com/,2024-01-29 05:24:33,India,Safari,Windows,Tablet,6.46,1623,4,3564,49,1,1,Facebook,6,17.16
1286,1532,86660,https://torres-nelson.biz/,http://ruiz.org/,2024-06-12 19:21:02,Central African Republic,Chrome,iOS,Mobile,3.51,1322,1,474,25,1,0,Facebook,3,341.2
1287,329,14273,https://lewis.biz/,http://cohen-larson.biz/,2024-01-25 09:06:48,Pitcairn Islands,Edge,Linux,Desktop,7.75,1890,14,656,26,0,1,Google,9,460.65
1288,174,38676,http://rodriguez.info/,http://www.adams.com/,2024-06-15 12:12:32,Mongolia,Chrome,Windows,Tablet,8.28,1069,1,2074,33,1,0,Google,9,126.86
1289,910,26563,https://www.gallegos.com/,http://ingram.com/,2024-05-11 15:51:44,Paraguay,Edge,Mac OS,Mobile,2.03,677,14,1741,34,1,1,Twitter,2,211.09
1290,51,17353,https://matthews.com/,http://www.harvey.com/,2024-05-16 21:27:30,Norfolk Island,Safari,Windows,Tablet,5.32,134,14,2966,44,1,1,Twitter,6,157.34
1291,1295,70380,http://garcia.com/,https://nichols.com/,2024-03-30 23:05:03,Myanmar,Opera,Mac OS,Desktop,7.7,1063,1,2532,37,1,1,Instagram,4,356.5
1292,1503,70352,https://fields.biz/,https://www.harvey.net/,2024-04-09 09:51:08,Uganda,Opera,iOS,Mobile,5.97,575,7,1255,47,0,1,Google,3,57.52
1293,284,37241,http://www.price.com/,http://www.bell.com/,2024-03-18 16:42:30,Mali,Chrome,Mac OS,Tablet,0.92,127,9,1946,17,1,0,Instagram,6,55.68
1294,1792,66877,http://nguyen.com/,https://www.norris.net/,2024-03-09 15:11:36,Chile,Opera,iOS,Tablet,4.17,200,11,1296,32,0,1,Facebook,2,124.78
1295,1791,22105,http://www.stevens-anderson.net/,https://buck-heath.net/,2024-07-23 08:52:58,Monaco,Edge,Linux,Mobile,5.7,1912,15,2719,33,1,1,Twitter,4,332.15
1296,1562,56347,https://briggs.info/,https://www.ryan-smith.net/,2024-06-09 11:03:17,Bangladesh,Safari,Mac OS,Mobile,8.37,1004,0,2593,29,1,0,Instagram,5,200.22
